0:00:00 5.0007.510.011	1
0:00:00 5.0007.610.011	1
0:00:00 5.0007.510.011	1
0:03:37	5.0007.610.011	-2
0:03:38	5.0007.610.011	4
0:03:38	5.0007.510.011	1
0:03:38	5.0007.510.011	1
0:03:39	5.0007.510.011	1
0:03:39	5.0007.510.011	2
0:03:39	5.0007.610.011	-2
0:03:40	5.0007.610.011	2
0:03:40	5.0007.510.011	2
0:03:40	5.0007.610.011	-2
0:03:41	5.0007.510.011	1
0:03:41	5.0007.610.011	1
0:03:41	5.0007.510.011	2
0:03:41	5.0007.610.011	1
0:03:42	5.0007.510.011	3
0:03:42	5.0007.610.011	-2
0:03:43	5.0007.510.011	2
0:03:43	5.0007.610.011	5
0:03:43	5.0007.510.011	1
0:03:43	5.0007.510.011	1
0:03:43	5.0007.610.011	1
0:03:43	5.0007.510.011	2
0:03:43	5.0007.510.011	1
0:03:43	5.0007.610.011	-2
0:03:44	5.0007.610.011	4
0:03:44	5.0007.510.011	1
0:03:44	5.0007.610.011	2
0:03:44	5.0007.610.011	3
0:03:44	5.0007.510.011	1
0:03:45	5.0007.510.011	3
0:03:45	5.0007.610.011	1
0:03:45	5.0007.610.011	-1
0:03:45	5.0007.610.011	-1
0:03:46	5.0007.510.011	1
0:03:46	5.0007.610.011	-1
0:03:47	5.0007.510.011	3
0:03:47	5.0007.610.011	2
0:03:47	5.0007.510.011	2
0:03:47	5.0007.610.011	1
0:03:48	5.0007.510.011	1
0:03:48	5.0007.510.011	1
0:03:49	5.0007.510.011	4
0:03:49	5.0007.510.011	1
0:03:49	5.0007.610.011	1
0:03:49	5.0007.610.011	-1
0:03:50	5.0007.610.011	3
0:03:50	5.0007.510.011	2
0:03:51	5.0007.610.011	2
0:03:51	5.0007.510.011	5
0:03:51	5.0007.610.011	2
0:03:51	5.0007.510.011	6
0:03:52	5.0007.510.011	3
0:03:52	5.0007.610.011	4
0:03:52	5.0007.610.011	6
0:03:52	5.0007.610.011	-2
0:03:53	5.0007.510.011	1
0:03:53	5.0007.510.011	2
0:03:54	5.0007.510.011	2
0:03:54	5.0007.610.011	1
0:03:54	5.0007.610.011	2
0:03:54	5.0007.510.011	1
0:03:54	5.0007.610.011	-3
0:03:54	5.0007.610.011	-2
0:03:55	5.0007.510.011	2
0:03:55	5.0007.510.011	4
0:03:55	5.0007.510.011	2
0:03:55	5.0007.610.011	1
0:03:55	5.0007.610.011	1
0:03:55	5.0007.510.011	1
0:03:55	5.0007.610.011	2
0:03:55	5.0007.610.011	2
0:03:55	5.0007.510.011	1
0:03:55	5.0007.610.011	3
0:03:55	5.0007.610.011	-2
0:03:56	5.0007.510.011	2
0:03:56	5.0007.610.011	1
0:03:56	5.0007.510.011	3
0:03:56	5.0007.610.011	4
0:03:56	5.0007.610.011	2
0:03:57	5.0007.510.011	2
0:03:57	5.0007.610.011	-2
0:03:57	5.0007.610.011	-2
0:03:58	5.0007.510.011	1
0:03:58	5.0007.610.011	5
0:03:58	5.0007.510.011	1
0:03:58	5.0007.510.011	3
0:03:58	5.0007.610.011	4
0:03:58	5.0007.510.011	1
0:03:58	5.0007.610.011	-2
0:03:58	5.0007.610.011	-2
0:03:59	5.0007.610.011	1
0:03:59	5.0007.610.011	3
0:03:59	5.0007.610.011	2
0:03:59	5.0007.610.011	1
0:04:00	5.0007.610.011	1
0:04:00	5.0007.510.011	2
0:04:01	5.0007.510.011	6
0:04:02	5.0007.510.011	4
0:04:03	5.0007.510.011	2
0:04:03	5.0007.610.011	1
0:04:03	5.0007.610.011	3
0:04:03	5.0007.510.011	2
0:04:04	5.0007.610.011	2
0:04:04	5.0007.610.011	4
0:04:04	5.0007.610.011	5
0:04:04	5.0007.510.011	3
0:04:04	5.0007.610.011	1
0:04:04	5.0007.610.011	2
0:04:04	5.0007.510.011	2
0:04:04	5.0007.610.011	1
0:04:04	5.0007.610.011	-2
0:04:04	5.0007.610.011	-3
0:04:05	5.0007.610.011	3
0:04:05	5.0007.510.011	1
0:04:05	5.0007.610.011	1
0:04:05	5.0007.610.011	-2
0:04:06	5.0007.510.011	3
0:04:06	5.0007.510.011	2
0:04:06	5.0007.510.011	1
0:04:06	5.0007.510.011	3
0:04:07	5.0007.610.011	3
0:04:07	5.0007.610.011	1
0:04:07	5.0007.610.011	1
0:04:07	5.0007.510.011	1
0:04:08	5.0007.610.011	2
0:04:08	5.0007.510.011	1
0:04:08	5.0007.510.011	1
0:04:08	5.0007.610.011	1
0:04:09	5.0007.610.011	1
0:04:09	5.0007.610.011	1
0:04:10	5.0007.510.011	4
0:04:10	5.0007.510.011	1
0:04:10	5.0007.510.011	1
0:04:10	5.0007.610.011	-2
0:04:10	5.0007.610.011	-2
0:04:10	5.0007.610.011	-3
0:04:10	5.0007.610.011	-2
0:04:12	5.0007.610.011	1
0:04:12	5.0007.610.011	1
0:04:12	5.0007.510.011	4
0:04:12	5.0007.610.011	3
0:04:12	5.0007.610.011	-2
0:04:12	5.0007.610.011	-2
0:04:13	5.0007.510.011	3
0:04:13	5.0007.610.011	1
0:04:14	5.0007.510.011	3
0:04:14	5.0007.510.011	1
0:04:14	5.0007.510.011	1
0:04:14	5.0007.510.011	1
0:04:14	5.0007.610.011	1
0:04:15	5.0007.510.011	1
0:04:15	5.0007.610.011	2
0:04:16	5.0007.510.011	1
0:04:16	5.0007.510.011	1
0:04:17	5.0007.510.011	1
0:04:17	5.0007.610.011	1
0:04:17	5.0007.510.011	2
0:04:17	5.0007.510.011	3
0:04:18	5.0007.610.011	2
0:04:18	5.0007.510.011	1
0:04:18	5.0007.510.011	2
0:04:18	5.0007.510.011	1
0:04:18	5.0007.510.011	3
0:04:19	5.0007.510.011	1
0:04:19	5.0007.510.011	1
0:04:19	5.0007.510.011	1
0:04:19	5.0007.610.011	1
0:04:19	5.0007.610.011	-2
0:04:20	5.0007.510.011	1
0:04:20	5.0007.610.011	1
0:04:20	5.0007.610.011	1
0:04:20	5.0007.610.011	2
0:04:20	5.0007.510.011	2
0:04:20	5.0007.510.011	3
0:04:20	5.0007.610.011	1
0:04:20	5.0007.610.011	-1
0:04:20	5.0007.610.011	-2
0:04:20	5.0007.610.011	-3
0:04:21	5.0007.610.011	3
0:04:21	5.0007.610.011	2
0:04:21	5.0007.610.011	1
0:04:21	5.0007.610.011	1
0:04:21	5.0007.610.011	1
0:04:21	5.0007.510.011	1
0:04:21	5.0007.610.011	-2
0:04:22	5.0007.610.011	1
0:04:22	5.0007.610.011	1
0:04:22	5.0007.610.011	1
0:04:22	5.0007.510.011	2
0:04:22	5.0007.610.011	-2
0:04:23	5.0007.510.011	5
0:04:23	5.0007.610.011	1
0:04:23	5.0007.510.011	1
0:04:23	5.0007.510.011	1
0:04:23	5.0007.610.011	2
0:04:23	5.0007.610.011	1
0:04:24	5.0007.610.011	5
0:04:24	5.0007.510.011	3
0:04:24	5.0007.610.011	1
0:04:24	5.0007.610.011	1
0:04:24	5.0007.610.011	-2
0:04:25	5.0007.510.011	2
0:04:25	5.0007.610.011	1
0:04:25	5.0007.610.011	1
0:04:25	5.0007.510.011	3
0:04:25	5.0007.510.011	3
0:04:26	5.0007.510.011	2
0:04:26	5.0007.610.011	-2
0:04:27	5.0007.510.011	1
0:04:27	5.0007.610.011	2
0:04:27	5.0007.510.011	1
0:04:28	5.0007.510.011	2
0:04:28	5.0007.510.011	1
0:04:29	5.0007.610.011	1
0:04:29	5.0007.510.011	2
0:04:29	5.0007.610.011	5
0:04:29	5.0007.510.011	2
0:04:29	5.0007.610.011	3
0:04:29	5.0007.610.011	-2
0:04:30	5.0007.510.011	3
0:04:30	5.0007.610.011	3
0:04:30	5.0007.510.011	2
0:04:30	5.0007.510.011	2
0:04:30	5.0007.510.011	1
0:04:31	5.0007.510.011	1
0:04:31	5.0007.510.011	2
0:04:32	5.0007.510.011	3
0:04:32	5.0007.610.011	7
0:04:32	5.0007.610.011	2
0:04:32	5.0007.610.011	2
0:04:32	5.0007.610.011	-2
0:04:33	5.0007.510.011	2
0:04:33	5.0007.610.011	1
0:04:33	5.0007.510.011	1
0:04:33	5.0007.610.011	3
0:04:33	5.0007.510.011	1
0:04:33	5.0007.610.011	-2
0:04:34	5.0007.510.011	1
0:04:35	5.0007.610.011	1
0:04:35	5.0007.510.011	2
0:04:35	5.0007.510.011	1
0:04:35	5.0007.510.011	3
0:04:35	5.0007.510.011	1
0:04:35	5.0007.510.011	1
0:04:35	5.0007.610.011	2
0:04:35	5.0007.610.011	-2
0:04:37	5.0007.610.011	2
0:04:37	5.0007.610.011	1
0:04:37	5.0007.610.011	1
0:04:37	5.0007.610.011	3
0:04:37	5.0007.510.011	2
0:04:37	5.0007.610.011	-2
0:04:38	5.0007.510.011	2
0:04:38	5.0007.510.011	1
0:04:38	5.0007.610.011	-3
0:04:38	5.0007.610.011	-2
0:04:40	5.0007.510.011	3
0:04:40	5.0007.610.011	1
0:04:40	5.0007.610.011	1
0:04:40	5.0007.510.011	2
0:04:41	5.0007.510.011	1
0:04:41	5.0007.610.011	2
0:04:41	5.0007.510.011	2
0:04:42	5.0007.510.011	3
0:04:42	5.0007.510.011	2
0:04:42	5.0007.610.011	2
0:04:43	5.0007.610.011	1
0:04:43	5.0007.610.011	5
0:04:43	5.0007.510.011	2
0:04:43	5.0007.610.011	-2
0:04:44	5.0007.510.011	3
0:04:45	5.0007.510.011	2
0:04:45	5.0007.510.011	1
0:04:45	5.0007.510.011	3
0:04:45	5.0007.510.011	5
0:04:45	5.0007.610.011	-2
0:04:46	5.0007.510.011	4
0:04:46	5.0007.510.011	3
0:04:46	5.0007.610.011	8
0:04:46	5.0007.610.011	2
0:04:47	5.0007.510.011	1
0:04:48	5.0007.610.011	1
0:04:49	5.0007.510.011	1
0:04:49	5.0007.510.011	1
0:04:49	5.0007.610.011	2
0:04:49	5.0007.610.011	1
0:04:50	5.0007.610.011	3
0:04:50	5.0007.610.011	1
0:04:50	5.0007.510.011	5
0:04:51	5.0007.610.011	1
0:04:51	5.0007.610.011	2
0:04:52	5.0007.510.011	6
0:04:52	5.0007.510.011	4
0:04:53	5.0007.510.011	2
0:04:53	5.0007.510.011	2
0:04:53	5.0007.610.011	-2
0:04:54	5.0007.610.011	1
0:04:54	5.0007.610.011	1
0:04:54	5.0007.610.011	4
0:04:54	5.0007.610.011	1
0:04:54	5.0007.510.011	1
0:04:54	5.0007.510.011	1
0:04:54	5.0007.510.011	2
0:04:55	5.0007.610.011	3
0:04:55	5.0007.610.011	1
0:04:55	5.0007.510.011	4
0:04:55	5.0007.510.011	2
0:04:55	5.0007.610.011	-2
0:04:56	5.0007.510.011	1
0:04:56	5.0007.510.011	1
0:04:56	5.0007.610.011	-2
0:04:57	5.0007.610.011	1
0:04:57	5.0007.610.011	1
0:04:57	5.0007.610.011	8
0:04:57	5.0007.610.011	1
0:04:57	5.0007.610.011	-2
0:04:58	5.0007.510.011	5
0:04:58	5.0007.510.011	1
0:04:58	5.0007.510.011	1
0:04:58	5.0007.610.011	1
0:04:58	5.0007.610.011	1
0:04:58	5.0007.610.011	-2
0:04:59	5.0007.610.011	2
0:04:59	5.0007.610.011	-2
0:05:00	5.0007.610.011	2
0:05:00	5.0007.510.011	2
0:05:00	5.0007.510.011	2
0:05:00	5.0007.510.011	1
0:05:00	5.0007.510.011	1
0:05:00	5.0007.510.011	1
0:05:00	5.0007.510.011	2
0:05:00	5.0007.510.011	2
0:05:00	5.0007.510.011	1
0:05:00	5.0007.510.011	1
0:05:00	5.0007.610.011	1
0:05:00	5.0007.610.011	-2
0:05:01	5.0007.610.011	1
0:05:01	5.0007.510.011	3
0:05:01	5.0007.610.011	-2
0:05:02	5.0007.610.011	4
0:05:02	5.0007.510.011	1
0:05:02	5.0007.610.011	1
0:05:02	5.0007.610.011	1
0:05:03	5.0007.610.011	1
0:05:03	5.0007.510.011	1
0:05:04	5.0007.510.011	1
0:05:04	5.0007.610.011	3
0:05:05	5.0007.510.011	2
0:05:05	5.0007.510.011	1
0:05:05	5.0007.610.011	-1
0:05:06	5.0007.610.011	2
0:05:06	5.0007.610.011	1
0:05:06	5.0007.510.011	2
0:05:06	5.0007.610.011	-2
0:05:07	5.0007.510.011	4
0:05:07	5.0007.610.011	-1
0:05:08	5.0007.610.011	2
0:05:08	5.0007.510.011	2
0:05:08	5.0007.510.011	1
0:05:08	5.0007.510.011	1
0:05:08	5.0007.610.011	1
0:05:09	5.0007.510.011	4
0:05:09	5.0007.510.011	1
0:05:09	5.0007.610.011	2
0:05:09	5.0007.610.011	-2
0:05:10	5.0007.510.011	1
0:05:10	5.0007.510.011	5
0:05:10	5.0007.510.011	1
0:05:10	5.0007.610.011	2
0:05:10	5.0007.610.011	1
0:05:11	5.0007.510.011	2
0:05:11	5.0007.610.011	1
0:05:11	5.0007.510.011	4
0:05:11	5.0007.510.011	1
0:05:11	5.0007.610.011	-2
0:05:12	5.0007.510.011	1
0:05:12	5.0007.610.011	2
0:05:12	5.0007.510.011	1
0:05:12	5.0007.610.011	-2
0:05:13	5.0007.610.011	2
0:05:13	5.0007.510.011	6
0:05:13	5.0007.510.011	2
0:05:13	5.0007.510.011	1
0:05:13	5.0007.510.011	1
0:05:13	5.0007.510.011	1
0:05:14	5.0007.510.011	4
0:05:14	5.0007.510.011	3
0:05:14	5.0007.510.011	3
0:05:14	5.0007.610.011	1
0:05:14	5.0007.610.011	-2
0:05:15	5.0007.610.011	2
0:05:15	5.0007.610.011	1
0:05:15	5.0007.610.011	3
0:05:15	5.0007.510.011	3
0:05:16	5.0007.610.011	2
0:05:16	5.0007.610.011	1
0:05:16	5.0007.510.011	2
0:05:16	5.0007.610.011	2
0:05:16	5.0007.610.011	2
0:05:17	5.0007.510.011	4
0:05:17	5.0007.510.011	3
0:05:17	5.0007.610.011	-2
0:05:17	5.0007.610.011	-1
0:05:18	5.0007.510.011	2
0:05:18	5.0007.510.011	1
0:05:18	5.0007.610.011	1
0:05:18	5.0007.610.011	1
0:05:18	5.0007.610.011	2
0:05:18	5.0007.510.011	3
0:05:19	5.0007.510.011	1
0:05:19	5.0007.510.011	1
0:05:19	5.0007.610.011	-1
0:05:20	5.0007.610.011	1
0:05:20	5.0007.510.011	1
0:05:21	5.0007.610.011	1
0:05:21	5.0007.610.011	1
0:05:21	5.0007.510.011	2
0:05:21	5.0007.510.011	7
0:05:22	5.0007.510.011	2
0:05:22	5.0007.510.011	2
0:05:22	5.0007.510.011	4
0:05:22	5.0007.510.011	4
0:05:22	5.0007.510.011	2
0:05:22	5.0007.610.011	1
0:05:22	5.0007.610.011	-2
0:05:23	5.0007.610.011	1
0:05:23	5.0007.510.011	1
0:05:23	5.0007.610.011	4
0:05:23	5.0007.510.011	3
0:05:23	5.0007.510.011	10
0:05:23	5.0007.610.011	1
0:05:24	5.0007.510.011	1
0:05:24	5.0007.610.011	-2
0:05:25	5.0007.610.011	1
0:05:25	5.0007.610.011	-2
0:05:25	5.0007.610.011	-3
0:05:26	5.0007.510.011	2
0:05:26	5.0007.610.011	4
0:05:27	5.0007.510.011	1
0:05:27	5.0007.610.011	1
0:05:28	5.0007.610.011	1
0:05:28	5.0007.510.011	1
0:05:28	5.0007.510.011	1
0:05:28	5.0007.510.011	2
0:05:28	5.0007.610.011	-2
0:05:29	5.0007.510.011	1
0:05:29	5.0007.610.011	3
0:05:30	5.0007.510.011	2
0:05:30	5.0007.510.011	1
0:05:30	5.0007.510.011	1
0:05:30	5.0007.610.011	-2
0:05:30	5.0007.610.011	-2
0:05:31	5.0007.510.011	1
0:05:31	5.0007.610.011	1
0:05:31	5.0007.610.011	-1
0:05:31	5.0007.610.011	-2
0:05:32	5.0007.510.011	2
0:05:32	5.0007.510.011	1
0:05:32	5.0007.610.011	1
0:05:32	5.0007.510.011	1
0:05:32	5.0007.510.011	3
0:05:33	5.0007.510.011	1
0:05:33	5.0007.610.011	2
0:05:33	5.0007.510.011	3
0:05:34	5.0007.510.011	1
0:05:35	5.0007.610.011	2
0:05:35	5.0007.610.011	1
0:05:35	5.0007.510.011	1
0:05:35	5.0007.610.011	1
0:05:35	5.0007.610.011	2
0:05:35	5.0007.510.011	1
0:05:35	5.0007.510.011	1
0:05:35	5.0007.510.011	1
0:05:35	5.0007.610.011	-1
0:05:37	5.0007.510.011	1
0:05:37	5.0007.510.011	1
0:05:37	5.0007.610.011	-3
0:05:38	5.0007.510.011	1
0:05:38	5.0007.510.011	3
0:05:38	5.0007.610.011	2
0:05:38	5.0007.510.011	1
0:05:39	5.0007.610.011	6
0:05:39	5.0007.610.011	1
0:05:39	5.0007.510.011	3
0:05:39	5.0007.510.011	3
0:05:39	5.0007.610.011	-2
0:05:40	5.0007.610.011	3
0:05:40	5.0007.510.011	2
0:05:41	5.0007.610.011	1
0:05:41	5.0007.510.011	3
0:05:41	5.0007.610.011	-2
0:05:42	5.0007.510.011	3
0:05:44	5.0007.610.011	2
0:05:44	5.0007.610.011	1
0:05:44	5.0007.610.011	1
0:05:44	5.0007.510.011	2
0:05:44	5.0007.510.011	4
0:05:44	5.0007.610.011	-2
0:05:45	5.0007.510.011	2
0:05:45	5.0007.610.011	1
0:05:45	5.0007.610.011	2
0:05:45	5.0007.610.011	4
0:05:46	5.0007.510.011	3
0:05:46	5.0007.510.011	5
0:05:46	5.0007.610.011	1
0:05:47	5.0007.510.011	1
0:05:47	5.0007.510.011	2
0:05:48	5.0007.610.011	2
0:05:48	5.0007.510.011	1
0:05:48	5.0007.510.011	1
0:05:49	5.0007.610.011	1
0:05:49	5.0007.610.011	3
0:05:49	5.0007.610.011	1
0:05:49	5.0007.610.011	2
0:05:49	5.0007.610.011	4
0:05:50	5.0007.610.011	3
0:05:50	5.0007.510.011	1
0:05:50	5.0007.510.011	3
0:05:50	5.0007.610.011	3
0:05:51	5.0007.510.011	1
0:05:51	5.0007.510.011	1
0:05:51	5.0007.610.011	2
0:05:51	5.0007.610.011	1
0:05:51	5.0007.610.011	-2
0:05:52	5.0007.510.011	3
0:05:52	5.0007.510.011	2
0:05:52	5.0007.610.011	6
0:05:52	5.0007.610.011	2
0:05:52	5.0007.610.011	-3
0:05:52	5.0007.610.011	-2
0:05:53	5.0007.510.011	4
0:05:53	5.0007.510.011	1
0:05:53	5.0007.610.011	1
0:05:53	5.0007.610.011	1
0:05:53	5.0007.610.011	-3
0:05:54	5.0007.610.011	1
0:05:54	5.0007.510.011	2
0:05:54	5.0007.610.011	2
0:05:54	5.0007.510.011	5
0:05:54	5.0007.610.011	1
0:05:54	5.0007.610.011	2
0:05:54	5.0007.610.011	-1
0:05:54	5.0007.610.011	-2
0:05:54	5.0007.610.011	-2
0:05:54	5.0007.610.011	-3
0:05:55	5.0007.510.011	1
0:05:55	5.0007.510.011	1
0:05:55	5.0007.510.011	1
0:05:55	5.0007.610.011	2
0:05:56	5.0007.510.011	4
0:05:56	5.0007.610.011	1
0:05:56	5.0007.610.011	1
0:05:57	5.0007.610.011	1
0:05:57	5.0007.610.011	3
0:05:58	5.0007.510.011	8
0:05:58	5.0007.510.011	1
0:05:58	5.0007.510.011	1
0:05:58	5.0007.510.011	2
0:05:58	5.0007.510.011	3
0:05:59	5.0007.610.011	4
0:05:59	5.0007.510.011	4
0:05:59	5.0007.610.011	1
0:05:59	5.0007.510.011	1
0:05:59	5.0007.610.011	1
0:05:59	5.0007.610.011	1
0:05:59	5.0007.510.011	4
0:05:59	5.0007.610.011	-2
0:06:00	5.0007.510.011	1
0:06:00	5.0007.610.011	3
0:06:00	5.0007.610.011	2
0:06:00	5.0007.510.011	1
0:06:01	5.0007.510.011	5
0:06:02	5.0007.610.011	-2
0:06:03	5.0007.510.011	1
0:06:03	5.0007.610.011	-3
0:06:04	5.0007.510.011	1
0:06:04	5.0007.610.011	1
0:06:04	5.0007.610.011	2
0:06:04	5.0007.610.011	2
0:06:04	5.0007.610.011	1
0:06:04	5.0007.610.011	-2
0:06:04	5.0007.610.011	-2
0:06:05	5.0007.610.011	4
0:06:05	5.0007.610.011	2
0:06:05	5.0007.610.011	1
0:06:05	5.0007.610.011	1
0:06:06	5.0007.510.011	4
0:06:06	5.0007.610.011	1
0:06:06	5.0007.510.011	3
0:06:06	5.0007.610.011	1
0:06:06	5.0007.610.011	3
0:06:06	5.0007.610.011	-2
0:06:07	5.0007.510.011	3
0:06:07	5.0007.610.011	2
0:06:07	5.0007.610.011	1
0:06:07	5.0007.610.011	1
0:06:07	5.0007.510.011	8
0:06:07	5.0007.610.011	3
0:06:07	5.0007.610.011	-1
0:06:08	5.0007.510.011	2
0:06:08	5.0007.510.011	2
0:06:08	5.0007.510.011	2
0:06:08	5.0007.610.011	1
0:06:08	5.0007.510.011	1
0:06:08	5.0007.510.011	1
0:06:11	5.0007.510.011	2
0:06:11	5.0007.510.011	2
0:06:11	5.0007.610.011	8
0:06:12	5.0007.610.011	3
0:06:12	5.0007.510.011	2
0:06:12	5.0007.610.011	-2
0:06:13	5.0007.610.011	3
0:06:13	5.0007.510.011	2
0:06:13	5.0007.510.011	1
0:06:13	5.0007.510.011	2
0:06:13	5.0007.610.011	1
0:06:13	5.0007.610.011	-2
0:06:14	5.0007.610.011	2
0:06:14	5.0007.510.011	3
0:06:14	5.0007.610.011	1
0:06:14	5.0007.610.011	1
0:06:14	5.0007.510.011	3
0:06:14	5.0007.610.011	-2
0:06:15	5.0007.610.011	1
0:06:15	5.0007.610.011	4
0:06:15	5.0007.610.011	2
0:06:16	5.0007.610.011	3
0:06:16	5.0007.610.011	4
0:06:16	5.0007.510.011	1
0:06:16	5.0007.610.011	1
0:06:16	5.0007.610.011	2
0:06:16	5.0007.610.011	1
0:06:16	5.0007.510.011	1
0:06:16	5.0007.610.011	2
0:06:16	5.0007.610.011	-2
0:06:17	5.0007.510.011	1
0:06:17	5.0007.610.011	2
0:06:17	5.0007.510.011	2
0:06:17	5.0007.610.011	7
0:06:17	5.0007.610.011	3
0:06:17	5.0007.510.011	5
0:06:17	5.0007.510.011	1
0:06:17	5.0007.610.011	5
0:06:17	5.0007.610.011	-3
0:06:18	5.0007.510.011	2
0:06:18	5.0007.510.011	1
0:06:18	5.0007.510.011	4
0:06:18	5.0007.510.011	3
0:06:19	5.0007.510.011	1
0:06:19	5.0007.610.011	2
0:06:19	5.0007.610.011	2
0:06:20	5.0007.510.011	2
0:06:20	5.0007.510.011	4
0:06:20	5.0007.610.011	1
0:06:20	5.0007.610.011	2
0:06:20	5.0007.610.011	1
0:06:21	5.0007.510.011	2
0:06:21	5.0007.510.011	2
0:06:21	5.0007.510.011	2
0:06:21	5.0007.610.011	1
0:06:22	5.0007.610.011	1
0:06:22	5.0007.510.011	2
0:06:22	5.0007.510.011	5
0:06:22	5.0007.510.011	2
0:06:24	5.0007.610.011	3
0:06:24	5.0007.610.011	1
0:06:24	5.0007.610.011	2
0:06:24	5.0007.610.011	2
0:06:24	5.0007.610.011	1
0:06:24	5.0007.510.011	1
0:06:25	5.0007.610.011	5
0:06:25	5.0007.610.011	1
0:06:25	5.0007.510.011	2
0:06:25	5.0007.610.011	-1
0:06:26	5.0007.610.011	1
0:06:26	5.0007.610.011	1
0:06:26	5.0007.510.011	1
0:06:27	5.0007.510.011	2
0:06:27	5.0007.510.011	5
0:06:27	5.0007.610.011	2
0:06:27	5.0007.610.011	2
0:06:27	5.0007.510.011	1
0:06:28	5.0007.610.011	2
0:06:28	5.0007.510.011	2
0:06:28	5.0007.510.011	2
0:06:28	5.0007.510.011	3
0:06:29	5.0007.610.011	3
0:06:29	5.0007.510.011	1
0:06:29	5.0007.610.011	1
0:06:29	5.0007.610.011	1
0:06:29	5.0007.610.011	2
0:06:29	5.0007.610.011	-3
0:06:30	5.0007.610.011	-2
0:06:30	5.0007.610.011	-2
0:06:31	5.0007.610.011	1
0:06:31	5.0007.510.011	1
0:06:32	5.0007.610.011	2
0:06:32	5.0007.610.011	2
0:06:32	5.0007.610.011	1
0:06:33	5.0007.510.011	5
0:06:33	5.0007.610.011	6
0:06:34	5.0007.610.011	1
0:06:34	5.0007.510.011	8
0:06:34	5.0007.510.011	3
0:06:34	5.0007.610.011	2
0:06:34	5.0007.610.011	2
0:06:34	5.0007.510.011	2
0:06:34	5.0007.510.011	1
0:06:34	5.0007.610.011	1
0:06:35	5.0007.510.011	1
0:06:35	5.0007.610.011	2
0:06:35	5.0007.510.011	3
0:06:35	5.0007.610.011	2
0:06:35	5.0007.510.011	3
0:06:35	5.0007.610.011	-2
0:06:35	5.0007.610.011	-2
0:06:36	5.0007.610.011	3
0:06:36	5.0007.610.011	1
0:06:36	5.0007.510.011	1
0:06:37	5.0007.510.011	1
0:06:37	5.0007.510.011	1
0:06:37	5.0007.610.011	1
0:06:37	5.0007.610.011	3
0:06:37	5.0007.610.011	3
0:06:37	5.0007.510.011	2
0:06:37	5.0007.610.011	-3
0:06:37	5.0007.610.011	-1
0:06:38	5.0007.610.011	3
0:06:38	5.0007.610.011	3
0:06:38	5.0007.510.011	2
0:06:38	5.0007.610.011	-2
0:06:38	5.0007.610.011	-3
0:06:39	5.0007.610.011	4
0:06:39	5.0007.610.011	1
0:06:39	5.0007.610.011	-2
0:06:40	5.0007.610.011	3
0:06:40	5.0007.510.011	3
0:06:40	5.0007.610.011	-2
0:06:41	5.0007.610.011	3
0:06:41	5.0007.510.011	3
0:06:41	5.0007.610.011	2
0:06:42	5.0007.510.011	1
0:06:42	5.0007.610.011	1
0:06:42	5.0007.610.011	1
0:06:42	5.0007.610.011	3
0:06:42	5.0007.610.011	-1
0:06:43	5.0007.610.011	2
0:06:43	5.0007.510.011	1
0:06:43	5.0007.610.011	2
0:06:43	5.0007.610.011	1
0:06:43	5.0007.610.011	-1
0:06:44	5.0007.610.011	1
0:06:44	5.0007.510.011	1
0:06:44	5.0007.610.011	1
0:06:44	5.0007.610.011	-2
0:06:45	5.0007.510.011	1
0:06:45	5.0007.610.011	-1
0:06:46	5.0007.510.011	2
0:06:46	5.0007.510.011	2
0:06:46	5.0007.610.011	1
0:06:46	5.0007.610.011	4
0:06:46	5.0007.610.011	-2
0:06:47	5.0007.610.011	1
0:06:47	5.0007.510.011	7
0:06:47	5.0007.510.011	2
0:06:47	5.0007.610.011	-2
0:06:48	5.0007.610.011	1
0:06:48	5.0007.510.011	1
0:06:48	5.0007.510.011	1
0:06:48	5.0007.610.011	1
0:06:48	5.0007.510.011	1
0:06:48	5.0007.610.011	-3
0:06:48	5.0007.610.011	-3
0:06:49	5.0007.510.011	2
0:06:49	5.0007.510.011	1
0:06:49	5.0007.610.011	2
0:06:49	5.0007.510.011	1
0:06:49	5.0007.510.011	1
0:06:50	5.0007.510.011	2
0:06:50	5.0007.610.011	3
0:06:50	5.0007.610.011	-2
0:06:51	5.0007.510.011	3
0:06:51	5.0007.510.011	1
0:06:51	5.0007.510.011	5
0:06:51	5.0007.610.011	-3
0:06:51	5.0007.610.011	-1
0:06:52	5.0007.510.011	6
0:06:52	5.0007.510.011	2
0:06:52	5.0007.610.011	2
0:06:52	5.0007.510.011	2
0:06:52	5.0007.610.011	4
0:06:53	5.0007.510.011	1
0:06:53	5.0007.610.011	1
0:06:53	5.0007.510.011	1
0:06:53	5.0007.510.011	1
0:06:53	5.0007.510.011	2
0:06:53	5.0007.610.011	3
0:06:54	5.0007.510.011	1
0:06:54	5.0007.510.011	1
0:06:54	5.0007.610.011	2
0:06:54	5.0007.510.011	1
0:06:55	5.0007.510.011	2
0:06:55	5.0007.610.011	2
0:06:55	5.0007.510.011	5
0:06:55	5.0007.610.011	2
0:06:55	5.0007.610.011	1
0:06:55	5.0007.610.011	-2
0:06:56	5.0007.510.011	1
0:06:56	5.0007.510.011	2
0:06:56	5.0007.610.011	3
0:06:56	5.0007.610.011	2
0:06:56	5.0007.610.011	5
0:06:56	5.0007.510.011	4
